;Natasha_no_hyphen1;Tokens;Lemmas;wh_words;wh_dicts
1330;Что с тобой?;4;[{'PRON': 'что'}, {'ADP': 'с'}, {'PRON': 'ты'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1331;Да в чем дело?;5;[{'PART': 'да'}, {'ADP': 'в'}, {'PRON': 'что'}, {'NOUN': 'дело'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1333;Или что?;3;[{'CCONJ': 'или'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1336;А это что такое?;5;[{'CCONJ': 'а'}, {'PRON': 'это'}, {'PRON': 'что'}, {'DET': 'такой'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1342;В чем дело, Миртл?;6;[{'ADP': 'в'}, {'PRON': 'что'}, {'NOUN': 'дело'}, {'PUNCT': ','}, {'PROPN': 'миртл'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1359;И что?;3;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1360;Что, если Реддль получил приз за поимкуНаследника Слизерина?;10;[{'PRON': 'что'}, {'PUNCT': ','}, {'SCONJ': 'если'}, {'PROPN': 'реддль'}, {'VERB': 'получить'}, {'NOUN': 'приз'}, {'ADP': 'за'}, {'PROPN': 'поимкунаследник'}, {'PROPN': 'слизерин'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1361;Что тут происходит?;4;[{'PRON': 'что'}, {'ADV': 'тут'}, {'VERB': 'происходить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1362;Что тут?;3;[{'PRON': 'что'}, {'ADV': 'тут'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1363;Что за беспорядок?;4;[{'PRON': 'что'}, {'ADP': 'за'}, {'NOUN': 'беспорядок'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1364;Интересно, что тут пишет наш Поттер?;8;[{'ADJ': 'интересный'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'ADV': 'тут'}, {'VERB': 'писать'}, {'DET': 'наш'}, {'PROPN': 'поттер'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1366;«Что ты имеешь в виду?» – нацарапал Гарри, наставив от волнения клякс.;17;[{'PUNCT': '«'}, {'PRON': 'что'}, {'PRON': 'ты'}, {'VERB': 'иметь'}, {'ADP': 'в'}, {'NOUN': 'вид'}, {'PUNCT': '?'}, {'PUNCT': '»'}, {'PUNCT': '–'}, {'NOUN': 'нацарапать'}, {'PROPN': 'гарри'}, {'PUNCT': ','}, {'VERB': 'наставить'}, {'ADP': 'от'}, {'NOUN': 'волнение'}, {'NOUN': 'клякса'}, {'PUNCT': '.'}];что;[{'PRON': 'что'}]
1369;О чем это Реддль?;5;[{'ADP': 'о'}, {'PRON': 'что'}, {'PRON': 'это'}, {'PROPN': 'реддль'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1381;Что ты хочешь сказать?;5;[{'PRON': 'что'}, {'PRON': 'ты'}, {'VERB': 'хотеть'}, {'VERB': 'сказать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1384;Чего тебе надо, Том?;6;[{'PRON': 'что'}, {'PRON': 'ты'}, {'ADV': 'надо'}, {'PUNCT': ','}, {'PROPN': 'том'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1385;Что случилось?;3;[{'PRON': 'что'}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1386;У нас тут что, монстропарк?;7;[{'ADP': 'у'}, {'PRON': 'мы'}, {'ADV': 'тут'}, {'PRON': 'что'}, {'PUNCT': ','}, {'NOUN': 'монстропарк'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1395;Что еще она поняла?;5;[{'PRON': 'что'}, {'ADV': 'еще'}, {'PRON': 'она'}, {'VERB': 'понять'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1398;Интересно, почемуни до когоиз учителей не доходит, что все слизеринцы целы?;14;[{'ADJ': 'интересный'}, {'PUNCT': ','}, {'VERB': 'почемунуть'}, {'ADP': 'до'}, {'ADJ': 'когоиза'}, {'NOUN': 'учитель'}, {'PART': 'не'}, {'VERB': 'доходить'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'DET': 'весь'}, {'ADJ': 'слизеринец'}, {'ADJ': 'целый'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1399;Разве неясно,что зло исходит от «Слизерина»?;11;[{'PART': 'разве'}, {'ADJ': 'неясный'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'NOUN': 'зло'}, {'VERB': 'исходить'}, {'ADP': 'от'}, {'PUNCT': '«'}, {'PROPN': 'слизерин'}, {'PUNCT': '»'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1400;Что нам делать?;4;[{'PRON': 'что'}, {'PRON': 'мы'}, {'VERB': 'делать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1402;Вы чего тут?;4;[{'PRON': 'вы'}, {'PRON': 'что'}, {'ADV': 'тут'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1404;Что с тобой?;4;[{'PRON': 'что'}, {'ADP': 'с'}, {'PRON': 'ты'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1409;Тебе чего тут?;4;[{'PRON': 'ты'}, {'PRON': 'что'}, {'ADV': 'тут'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1411;И чего же вы от меня хотите, Люциус?;10;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PART': 'же'}, {'PRON': 'вы'}, {'ADP': 'от'}, {'PRON': 'я'}, {'VERB': 'хотеть'}, {'PUNCT': ','}, {'PROPN': 'люциус'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1419;Однако что толку от этих слов?;7;[{'ADV': 'однако'}, {'SCONJ': 'что'}, {'NOUN': 'толк'}, {'ADP': 'от'}, {'DET': 'этот'}, {'NOUN': 'слово'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1422;Этот тип Драко, – сказал Эрни, обламывая сухие сучки, – по-моему, ужасно доволен тем, что происходит, вам не кажется?;26;[{'DET': 'этот'}, {'NOUN': 'тип'}, {'PROPN': 'драко'}, {'PUNCT': ','}, {'PUNCT': '–'}, {'VERB': 'сказать'}, {'PROPN': 'эрня'}, {'PUNCT': ','}, {'VERB': 'обламывать'}, {'ADJ': 'сухой'}, {'NOUN': 'сучок'}, {'PUNCT': ','}, {'PUNCT': '–'}, {'ADV': 'по-моему'}, {'PUNCT': ','}, {'ADV': 'ужасно'}, {'ADJ': 'довольный'}, {'PRON': 'тот'}, {'PUNCT': ','}, {'PRON': 'что'}, {'VERB': 'происходить'}, {'PUNCT': ','}, {'PRON': 'вы'}, {'PART': 'не'}, {'VERB': 'казаться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1423;Знаете, что я думаю?;6;[{'VERB': 'знать'}, {'PUNCT': ','}, {'PRON': 'что'}, {'PRON': 'я'}, {'VERB': 'думать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1424;Ты тоже думаешь, что это Малфой, да, Гарри?;12;[{'PRON': 'ты'}, {'ADV': 'тоже'}, {'VERB': 'думать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'это'}, {'PROPN': 'малфа'}, {'PUNCT': ','}, {'PART': 'да'}, {'PUNCT': ','}, {'PROPN': 'гарри'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1425;Ты что?;3;[{'PRON': 'ты'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1427;Что за вытянутые физиономии?;5;[{'SCONJ': 'что'}, {'ADP': 'за'}, {'VERB': 'вытянуть'}, {'NOUN': 'физиономия'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1431;Что такое?;3;[{'PRON': 'что'}, {'DET': 'такой'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1434;А Клыка оно что, не слышало?;8;[{'CCONJ': 'а'}, {'PROPN': 'клык'}, {'PRON': 'оно'}, {'PRON': 'что'}, {'PUNCT': ','}, {'PART': 'не'}, {'VERB': 'слышать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1439;В чем дело?;4;[{'ADP': 'в'}, {'PRON': 'что'}, {'NOUN': 'дело'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1447;Но что это?;4;[{'CCONJ': 'но'}, {'PRON': 'что'}, {'PRON': 'это'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1452;Что мы такого выяснили, хотел бы я знать?;10;[{'SCONJ': 'что'}, {'PRON': 'мы'}, {'DET': 'такой'}, {'VERB': 'выяснить'}, {'PUNCT': ','}, {'VERB': 'хотеть'}, {'AUX': 'бы'}, {'PRON': 'я'}, {'VERB': 'знать'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1453;Что, если она больше оттуда не выходила?;9;[{'PRON': 'что'}, {'PUNCT': ','}, {'SCONJ': 'если'}, {'PRON': 'она'}, {'ADV': 'большой'}, {'ADV': 'оттуда'}, {'PART': 'не'}, {'VERB': 'выходить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1454;Что, если она все еще там?;8;[{'PRON': 'что'}, {'PUNCT': ','}, {'SCONJ': 'если'}, {'PRON': 'она'}, {'PART': 'все'}, {'ADV': 'еще'}, {'ADV': 'там'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1458;Чему же он научился за год?;7;[{'PRON': 'что'}, {'PART': 'же'}, {'PRON': 'он'}, {'VERB': 'научиться'}, {'ADP': 'за'}, {'NOUN': 'год'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1460;Что такое?;3;[{'PRON': 'что'}, {'DET': 'такой'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1461;В чем дело?;4;[{'ADP': 'в'}, {'PRON': 'что'}, {'NOUN': 'дело'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1466;Что еще важное?;4;[{'PRON': 'что'}, {'ADV': 'еще'}, {'ADJ': 'важный'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1468;Это чем же ты занимался, Перси?;8;[{'PRON': 'это'}, {'PRON': 'что'}, {'PART': 'же'}, {'PRON': 'ты'}, {'VERB': 'заниматься'}, {'PUNCT': ','}, {'PROPN': 'перси'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1469;Что вы здесь делаете?;5;[{'PRON': 'что'}, {'PRON': 'вы'}, {'ADV': 'здесь'}, {'VERB': 'делать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1475;Что, если он в туалете?;7;[{'PRON': 'что'}, {'PUNCT': ','}, {'SCONJ': 'если'}, {'PRON': 'он'}, {'ADP': 'в'}, {'NOUN': 'туалет'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1476;И что нам делать?;5;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PRON': 'мы'}, {'VERB': 'делать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1480;Что делать?;3;[{'PRON': 'что'}, {'VERB': 'делать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1491;Знаешь что?;3;[{'VERB': 'знать'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1494;Вы что,сбегаете?;5;[{'PRON': 'вы'}, {'PRON': 'что'}, {'PUNCT': ','}, {'NOUN': 'сбегать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1497;Что вы от меня хотите?;6;[{'PRON': 'что'}, {'PRON': 'вы'}, {'ADP': 'от'}, {'PRON': 'я'}, {'VERB': 'хотеть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1498;Чего тебе на этот раз?;6;[{'PRON': 'что'}, {'PRON': 'ты'}, {'ADP': 'на'}, {'DET': 'этот'}, {'NOUN': 'раз'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1501;Мальчики, – прошептал он еле слышно, – мальчики, да что толку?;15;[{'PROPN': 'мальчик'}, {'PUNCT': ','}, {'PUNCT': '–'}, {'PART': 'прошептал'}, {'PRON': 'он'}, {'PART': 'еле'}, {'ADV': 'слышно'}, {'PUNCT': ','}, {'PUNCT': '–'}, {'NOUN': 'мальчик'}, {'PUNCT': ','}, {'CCONJ': 'да'}, {'PRON': 'что'}, {'NOUN': 'толк'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1504;И что теперь?;4;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'ADV': 'теперь'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1505;Гарри никогда еще не разбивал с помощью магии такую толстую стену, и пробовать сейчас не стоило, момент неподходящий: что, если завалит весь тоннель?;28;[{'PROPN': 'гарри'}, {'ADV': 'никогда'}, {'ADV': 'еще'}, {'PART': 'не'}, {'VERB': 'разбивать'}, {'ADP': 'с'}, {'NOUN': 'помощь'}, {'NOUN': 'магия'}, {'DET': 'такой'}, {'ADJ': 'толстый'}, {'NOUN': 'стена'}, {'PUNCT': ','}, {'CCONJ': 'и'}, {'VERB': 'пробовать'}, {'ADV': 'сейчас'}, {'PART': 'не'}, {'VERB': 'стоить'}, {'PUNCT': ','}, {'NOUN': 'момент'}, {'ADJ': 'неподходящий'}, {'PUNCT': ':'}, {'PRON': 'что'}, {'PUNCT': ','}, {'SCONJ': 'если'}, {'VERB': 'завалить'}, {'DET': 'весь'}, {'NOUN': 'тоннель'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1515;О чем ты?;4;[{'ADP': 'о'}, {'PRON': 'что'}, {'PRON': 'ты'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1518;Том, что делать?;5;[{'PRON': 'тот'}, {'PUNCT': ','}, {'PRON': 'что'}, {'VERB': 'делать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1522;Но я что, зря пять лет ее искал?;10;[{'CCONJ': 'но'}, {'PRON': 'я'}, {'PRON': 'что'}, {'PUNCT': ','}, {'ADV': 'зря'}, {'NUM': 'пять'}, {'NOUN': 'год'}, {'PRON': 'она'}, {'VERB': 'искать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1529;Тебе-то что?;3;[{'PROPN': 'ты-то'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1533;Чтобы я сохранил имя убогого, грязного мугла, который бросил меня еще до моего рождения, оттого лишь, что жена его оказалась ведьмой?;26;[{'SCONJ': 'чтобы'}, {'PRON': 'я'}, {'VERB': 'сохранить'}, {'NOUN': 'имя'}, {'NOUN': 'убогий'}, {'PUNCT': ','}, {'ADJ': 'грязный'}, {'NOUN': 'мугол'}, {'PUNCT': ','}, {'PRON': 'который'}, {'VERB': 'бросить'}, {'PRON': 'я'}, {'ADV': 'еще'}, {'ADP': 'до'}, {'DET': 'мой'}, {'NOUN': 'рождение'}, {'PUNCT': ','}, {'ADV': 'оттого'}, {'PART': 'лишь'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'NOUN': 'жена'}, {'PRON': 'он'}, {'VERB': 'оказаться'}, {'ADJ': 'ведьма'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1534;Что нет?;3;[{'PRON': 'что'}, {'PART': 'нет'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1539;Гарри хотел закричать:«Не оставляй меня!» – да только что может феникс против Короля Змей?;20;[{'PROPN': 'гарри'}, {'VERB': 'хотеть'}, {'VERB': 'закричать'}, {'PUNCT': ':'}, {'PUNCT': '«'}, {'PART': 'не'}, {'VERB': 'оставлять'}, {'PRON': 'я'}, {'PUNCT': '!'}, {'PUNCT': '»'}, {'PUNCT': '–'}, {'PART': 'да'}, {'PART': 'только'}, {'SCONJ': 'что'}, {'VERB': 'мочь'}, {'NOUN': 'феникс'}, {'ADP': 'против'}, {'PROPN': 'король'}, {'PROPN': 'змей'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1540;Видишь, что он делает, Поттер?;8;[{'VERB': 'видеть'}, {'PUNCT': ','}, {'PRON': 'что'}, {'PRON': 'он'}, {'VERB': 'делать'}, {'PUNCT': ','}, {'PROPN': 'поттер'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1545;Что было?;3;[{'PRON': 'что'}, {'AUX': 'быть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1561;Что наша Джинни могла иметь общего с… сним?;10;[{'SCONJ': 'что'}, {'DET': 'наш'}, {'PROPN': 'джинни'}, {'VERB': 'мочь'}, {'VERB': 'иметь'}, {'ADJ': 'общий'}, {'ADP': 'с'}, {'PUNCT': '…'}, {'NOUN': 'сним'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1563;Что я тебе всегда говорил?;6;[{'PRON': 'что'}, {'PRON': 'я'}, {'PRON': 'ты'}, {'ADV': 'всегда'}, {'VERB': 'говорить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1568;Что значит «разберетесь»?;6;[{'PRON': 'что'}, {'VERB': 'значить'}, {'PUNCT': '«'}, {'NOUN': 'разберетесь'}, {'PUNCT': '»'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1589;Что за?;3;[{'PRON': 'что'}, {'ADP': 'за'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1590;Что еще за чушь?;5;[{'PRON': 'что'}, {'ADV': 'еще'}, {'ADP': 'за'}, {'NOUN': 'чушь'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1591;Что ты несешь?;4;[{'PRON': 'что'}, {'PRON': 'ты'}, {'VERB': 'нести'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1617;Что это за новости за такие?;7;[{'PRON': 'что'}, {'PRON': 'это'}, {'ADP': 'за'}, {'NOUN': 'новость'}, {'ADP': 'за'}, {'DET': 'такой'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1619;Она… что, приезжает?;6;[{'PRON': 'она'}, {'PUNCT': '…'}, {'SCONJ': 'что'}, {'PUNCT': ','}, {'VERB': 'приезжать'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1623;И что?;3;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1632;А Рваклера чем побаловать?;5;[{'CCONJ': 'а'}, {'PROPN': 'рваклера'}, {'PRON': 'что'}, {'VERB': 'побаловать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1635;Чего лыбишься?;3;[{'PRON': 'что'}, {'NOUN': 'лыбишься'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1645;Что теперь будет?;4;[{'PRON': 'что'}, {'ADV': 'теперь'}, {'VERB': 'быть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1663;«Вы что, не понимаете?;7;[{'PUNCT': '«'}, {'PRON': 'вы'}, {'PRON': 'что'}, {'PUNCT': ','}, {'PART': 'не'}, {'VERB': 'понимать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1670;Что, Вольдеморта?;4;[{'PRON': 'что'}, {'PUNCT': ','}, {'PROPN': 'вольдеморт'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1689;Интересно, за то, что он надул тетю Марджи, его посадят в Азкабан?;16;[{'ADJ': 'интересный'}, {'PUNCT': ','}, {'ADP': 'за'}, {'PRON': 'тот'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'он'}, {'VERB': 'надуть'}, {'NOUN': 'тетя'}, {'PROPN': 'марджи'}, {'PUNCT': ','}, {'PRON': 'он'}, {'VERB': 'посадить'}, {'ADP': 'в'}, {'PROPN': 'азкабан'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1702;Тогда в чем же дело?;6;[{'ADV': 'тогда'}, {'ADP': 'в'}, {'PRON': 'что'}, {'PART': 'же'}, {'NOUN': 'дело'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1708;О чем ты?;4;[{'ADP': 'о'}, {'PRON': 'что'}, {'PRON': 'ты'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1725;Может, потому, что ты – это ты?;10;[{'VERB': 'мочь'}, {'PUNCT': ','}, {'ADV': 'потому'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'ты'}, {'PUNCT': '–'}, {'PART': 'это'}, {'PRON': 'ты'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
1728;А это что такое, Гермиона?;7;[{'CCONJ': 'а'}, {'PRON': 'это'}, {'PRON': 'что'}, {'DET': 'такой'}, {'PUNCT': ','}, {'PROPN': 'гермиона'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1733;Что он умеет?;4;[{'PRON': 'что'}, {'PRON': 'он'}, {'VERB': 'уметь'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1734;Что это было?;4;[{'PRON': 'что'}, {'PRON': 'это'}, {'AUX': 'быть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1741;В чем проблема?;4;[{'ADP': 'в'}, {'PRON': 'что'}, {'NOUN': 'проблема'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1755;Что случилось?;3;[{'PRON': 'что'}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1756;Ты что, хочешь, чтобы мальчик пошел в школу с таким ужасным камнем на душе?;17;[{'PRON': 'ты'}, {'PRON': 'что'}, {'PUNCT': ','}, {'VERB': 'хотеть'}, {'PUNCT': ','}, {'SCONJ': 'чтобы'}, {'NOUN': 'мальчик'}, {'VERB': 'пойти'}, {'ADP': 'в'}, {'NOUN': 'школа'}, {'ADP': 'с'}, {'DET': 'такой'}, {'ADJ': 'ужасный'}, {'NOUN': 'камень'}, {'ADP': 'на'}, {'NOUN': 'душа'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
1761;Все ведь утверждали в один голос, что Думбльдор – единственный человек, которого боялся Лорд Вольдеморт, так?;20;[{'PRON': 'весь'}, {'PART': 'ведь'}, {'VERB': 'утверждать'}, {'ADP': 'в'}, {'NUM': 'один'}, {'NOUN': 'голос'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PROPN': 'думбльдор'}, {'PUNCT': '–'}, {'ADJ': 'единственный'}, {'NOUN': 'человек'}, {'PUNCT': ','}, {'PRON': 'который'}, {'VERB': 'бояться'}, {'PROPN': 'лорд'}, {'PROPN': 'вольдеморт'}, {'PUNCT': ','}, {'ADV': 'так'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
